17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/NzbDrone.Update/Newtonsoft.Json.dll for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/NzbDrone.Update/NzbDrone.Common.dll] > [/tmp/radarr_update/radarr_backup/NzbDrone.Update/NzbDrone.Common.dll]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/NzbDrone.Update/NzbDrone.Common.dll for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/NzbDrone.Update/NzbDrone.Common.dll.mdb] > [/tmp/radarr_update/radarr_backup/NzbDrone.Update/NzbDrone.Common.dll.mdb]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/NzbDrone.Update/NzbDrone.Common.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/NzbDrone.Update/NzbDrone.Mono.dll] > [/tmp/radarr_update/radarr_backup/NzbDrone.Update/NzbDrone.Mono.dll]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/NzbDrone.Update/NzbDrone.Mono.dll for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/NzbDrone.Update/NzbDrone.Mono.dll.mdb] > [/tmp/radarr_update/radarr_backup/NzbDrone.Update/NzbDrone.Mono.dll.mdb]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/NzbDrone.Update/NzbDrone.Mono.dll.mdb for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/NzbDrone.Update/Org.Mentalis.dll] > [/tmp/radarr_update/radarr_backup/NzbDrone.Update/Org.Mentalis.dll]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/NzbDrone.Update/Org.Mentalis.dll for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/NzbDrone.Update/Radarr.Update.exe] > [/tmp/radarr_update/radarr_backup/NzbDrone.Update/Radarr.Update.exe]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/NzbDrone.Update/Radarr.Update.exe for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/NzbDrone.Update/Radarr.Update.exe.config] > [/tmp/radarr_update/radarr_backup/NzbDrone.Update/Radarr.Update.exe.config]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/NzbDrone.Update/Radarr.Update.exe.config for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/NzbDrone.Update/Radarr.Update.exe.mdb] > [/tmp/radarr_update/radarr_backup/NzbDrone.Update/Radarr.Update.exe.mdb]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/NzbDrone.Update/Radarr.Update.exe.mdb for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/NzbDrone.Update/SocksWebProxy.dll] > [/tmp/radarr_update/radarr_backup/NzbDrone.Update/SocksWebProxy.dll]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/NzbDrone.Update/SocksWebProxy.dll for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Mirror [/opt/radarr/UI] > [/tmp/radarr_update/radarr_backup/UI]
17-4-9 19:29:09.6|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content] > [/tmp/radarr_update/radarr_backup/UI/Content]
17-4-9 19:29:09.6|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/FontAwesome] > [/tmp/radarr_update/radarr_backup/UI/Content/FontAwesome]
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/FontAwesome/FontAwesome.otf] > [/tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/FontAwesome.otf]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/FontAwesome.otf for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/FontAwesome/fontawesome-webfont.eot] > [/tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/fontawesome-webfont.eot]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/fontawesome-webfont.eot for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/FontAwesome/fontawesome-webfont.svg] > [/tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/fontawesome-webfont.svg]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/fontawesome-webfont.svg for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/FontAwesome/fontawesome-webfont.ttf] > [/tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/fontawesome-webfont.ttf]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/fontawesome-webfont.ttf for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/FontAwesome/fontawesome-webfont.woff] > [/tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/fontawesome-webfont.woff]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/fontawesome-webfont.woff for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.6|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/FontAwesome/fontawesome-webfont.woff2] > [/tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/fontawesome-webfont.woff2]
17-4-9 19:29:09.6|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/FontAwesome/fontawesome-webfont.woff2 for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/Images] > [/tmp/radarr_update/radarr_backup/UI/Content/Images]
17-4-9 19:29:09.7|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/Images/background] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/background]
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/background/logo.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/background/logo.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/background/logo.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Mirror [/opt/radarr/UI/Content/Images/favicon] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon]
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/android-chrome-144x144.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-144x144.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-144x144.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/android-chrome-192x192.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-192x192.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-192x192.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/android-chrome-256x256.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-256x256.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-256x256.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/android-chrome-36x36.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-36x36.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-36x36.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/android-chrome-384x384.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-384x384.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-384x384.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/android-chrome-48x48.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-48x48.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-48x48.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/android-chrome-512x512.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-512x512.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-512x512.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/android-chrome-72x72.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-72x72.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-72x72.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/android-chrome-96x96.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-96x96.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/android-chrome-96x96.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-114x114-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-114x114-precomposed.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-114x114-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-114x114.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-114x114.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-114x114.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-120x120-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-120x120-precomposed.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-120x120-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-120x120.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-120x120.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-120x120.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-144x144-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-144x144-precomposed.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-144x144-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-144x144.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-144x144.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-144x144.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.7|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-152x152-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-152x152-precomposed.png]
17-4-9 19:29:09.7|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-152x152-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-152x152.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-152x152.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-152x152.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-180x180-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-180x180-precomposed.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-180x180-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-180x180.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-180x180.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-180x180.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-57x57-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-57x57-precomposed.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-57x57-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-57x57.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-57x57.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-57x57.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-60x60-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-60x60-precomposed.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-60x60-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-60x60.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-60x60.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-60x60.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-72x72-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-72x72-precomposed.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-72x72-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-72x72.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-72x72.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-72x72.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-76x76-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-76x76-precomposed.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-76x76-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-76x76.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-76x76.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-76x76.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon-precomposed.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-precomposed.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon-precomposed.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/apple-touch-icon.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/apple-touch-icon.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/browserconfig.xml] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/browserconfig.xml]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/browserconfig.xml for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/favicon-16x16.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-16x16.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-16x16.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/favicon-194x194.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-194x194.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-194x194.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/favicon-32x32.png] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-32x32.png]
17-4-9 19:29:09.8|Trace|SymbolicLinkResolver|Checking path /tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon-32x32.png for symlink returned error ENOENT, assuming it's not a symlink.
17-4-9 19:29:09.8|Debug|DiskTransferService|Copy [/opt/radarr/UI/Content/Images/favicon/favicon.ico] > [/tmp/radarr_update/radarr_backup/UI/Content/Images/favicon/favicon.ico]
