17-4-6 20:48:04.7|Info|UpdateApp|Starting Sonarr Update Client
17-4-6 20:48:06.2|Debug|DiskTransferService|Mirror [/opt/NzbDrone/UI/Content/_output/UI/Content] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content]
17-4-6 20:48:06.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/activity.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/activity.css.map]
17-4-6 20:48:06.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/activity.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/addSeries.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/addSeries.css.map]
17-4-6 20:48:06.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/addSeries.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/bootstrap.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/bootstrap.css.map]
17-4-6 20:48:06.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/bootstrap.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/calendar.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/calendar.css.map]
17-4-6 20:48:06.2|Trace|SymbolicLinkResolver|Checking path /tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/calendar.css.map for symlink returned error ENOENT, assuming it's not a symlink.
17-4-6 20:48:06.2|Debug|DiskTransferService|Copy [/opt/NzbDrone/UI/Content/_output/UI/Content/cells.css.map] > [/tmp/nzbdrone_update/nzbdrone_backup/UI/Content/_output/UI/Content/cells.css.map]
